Unidades: MW
Informação acedida em: 19/05/2025 14:38:00
Data e Hora;GRMS - Distribuição;UAG - Unidades Autónomas de Gaseificação;Mercado Elétrico;AP - Clientes Alta Pressão;Consumo
2022-04-22 23:00:00;2737.1;207.1;2247.6;1183.3;6375.1
2022-04-23 00:00:00;2472.1;192.0;1481.5;1162.3;5308.0
2022-04-23 01:00:00;2325.8;184.7;992.6;1169.7;4672.8
2022-04-23 02:00:00;2228.2;177.3;406.4;1127.3;3939.2
2022-04-23 03:00:00;2143.1;173.3;0.8;1136.2;3453.4
2022-04-23 04:00:00;2111.4;171.7;0.0;1138.7;3421.7
2022-04-23 05:00:00;2112.3;244.5;0.0;1139.5;3496.3
2022-04-23 06:00:00;2178.7;248.7;0.0;1128.2;3555.5
2022-04-23 07:00:00;2322.2;259.3;0.0;1126.6;3708.2
2022-04-23 08:00:00;2563.5;276.7;0.0;1116.4;3956.7
2022-04-23 09:00:00;2693.8;285.1;0.0;1097.4;4076.3
2022-04-23 10:00:00;2744.0;290.1;0.0;1114.1;4148.2
2022-04-23 11:00:00;2746.6;290.8;0.0;1120.1;4157.5
2022-04-23 12:00:00;2759.8;290.4;0.0;1101.5;4151.7
2022-04-23 13:00:00;2681.5;283.6;0.0;1089.7;4054.8
2022-04-23 14:00:00;2454.5;264.9;0.0;1068.6;3788.0
2022-04-23 15:00:00;2201.2;246.1;0.0;1071.0;3518.3
2022-04-23 16:00:00;2102.8;238.6;6.4;1069.9;3417.7
2022-04-23 17:00:00;2109.4;239.4;0.0;1074.4;3423.1
2022-04-23 18:00:00;2178.6;244.4;0.0;1071.8;3494.8
2022-04-23 19:00:00;2455.1;265.7;0.0;1078.6;3799.5
2022-04-23 20:00:00;2562.2;274.5;0.0;1088.6;3925.3
2022-04-23 21:00:00;2474.8;267.5;0.0;1082.1;3824.4
2022-04-23 22:00:00;2184.2;245.7;0.0;1082.7;3512.6
2022-04-23 23:00:00;2001.3;232.2;0.0;1087.0;3320.6
2022-04-24 00:00:00;1873.0;221.7;0.2;1075.5;3170.4
2022-04-24 01:00:00;1785.2;213.3;8.0;1051.6;3058.1
2022-04-24 02:00:00;1681.3;206.7;8.4;1067.7;2964.1
2022-04-24 03:00:00;1645.7;203.7;6.8;1062.8;2919.0
2022-04-24 04:00:00;1623.6;200.8;21.5;1046.2;2892.1
2022-04-24 05:00:00;1662.1;129.4;326.1;1040.3;3158.0
2022-04-24 06:00:00;1695.7;131.5;675.1;1049.8;3552.1
2022-04-24 07:00:00;1801.1;136.3;844.8;1044.1;3826.3
2022-04-24 08:00:00;2004.2;145.9;1169.4;1042.9;4362.4
2022-04-24 09:00:00;2219.0;155.7;1268.7;1032.6;4676.0
2022-04-24 10:00:00;2360.4;162.2;1248.3;1026.5;4797.3
2022-04-24 11:00:00;2445.1;167.2;1242.1;1045.9;4900.3
2022-04-24 12:00:00;2521.8;171.3;1250.3;1053.9;4997.3
2022-04-24 13:00:00;2356.6;163.4;1242.1;1055.7;4817.8
2022-04-24 14:00:00;2124.2;152.3;1293.9;1054.8;4625.2
2022-04-24 15:00:00;1929.2;143.2;1240.8;1061.2;4374.4
2022-04-24 16:00:00;1854.7;139.3;1251.2;1054.8;4300.0
2022-04-24 17:00:00;1883.6;141.0;1909.3;1060.4;4994.4
2022-04-24 18:00:00;2007.9;147.0;2331.8;1062.3;5549.0
2022-04-24 19:00:00;2196.5;158.2;2547.2;1105.9;6007.7
2022-04-24 20:00:00;2352.4;165.8;2630.0;1110.1;6258.3
2022-04-24 21:00:00;2293.2;162.4;2747.6;1096.5;6299.7
2022-04-24 22:00:00;2049.5;150.7;2747.5;1096.7;6044.5
2022-04-24 23:00:00;1890.7;143.1;2836.6;1098.1;5968.5
2022-04-25 00:00:00;1780.8;137.9;2867.3;1098.9;5884.9
2022-04-25 01:00:00;1721.6;135.6;2881.1;1110.2;5848.5
2022-04-25 02:00:00;1638.7;131.6;2925.4;1107.9;5803.6
2022-04-25 03:00:00;1620.4;130.7;2910.5;1109.3;5771.0
2022-04-25 04:00:00;1624.4;129.7;3653.0;1082.7;6489.7
2022-04-25 05:00:00;1682.8;126.2;4147.4;1089.9;7046.3
2022-04-25 06:00:00;1818.2;135.0;4262.0;1148.2;7363.3
2022-04-25 07:00:00;1977.4;142.3;4567.7;1148.5;7835.9
2022-04-25 08:00:00;2182.0;148.2;4652.0;1072.8;8054.9
2022-04-25 09:00:00;2355.3;155.4;4667.1;1058.4;8236.2
2022-04-25 10:00:00;2457.7;161.4;4745.6;1087.4;8452.1
2022-04-25 11:00:00;2569.8;167.9;4737.1;1118.2;8593.0
2022-04-25 12:00:00;2670.2;172.2;4688.7;1113.6;8644.7
2022-04-25 13:00:00;2529.8;165.4;4411.7;1104.7;8211.7
2022-04-25 14:00:00;2306.0;155.0;4397.7;1100.4;7959.1
2022-04-25 15:00:00;2114.3;145.8;4574.7;1088.8;7923.6
2022-04-25 16:00:00;2052.1;143.2;4418.8;1094.2;7708.3
2022-04-25 17:00:00;2107.4;145.4;4808.9;1087.2;8148.9
2022-04-25 18:00:00;2327.2;155.5;5377.2;1089.4;8949.3
2022-04-25 19:00:00;2635.2;171.7;5372.3;1137.9;9317.1
2022-04-25 20:00:00;2755.3;176.9;5559.8;1131.8;9623.8
2022-04-25 21:00:00;2630.8;170.9;5562.9;1123.4;9487.9
2022-04-25 22:00:00;2401.1;159.5;5403.4;1102.2;9066.2
2022-04-25 23:00:00;2168.7;148.3;5456.5;1088.6;8862.1
2022-04-26 00:00:00;2038.0;143.9;5200.2;1124.3;8506.4
2022-04-26 01:00:00;1939.7;138.7;4929.0;1106.6;8114.0
2022-04-26 02:00:00;1910.8;137.2;4540.4;1104.0;7692.4
2022-04-26 03:00:00;1902.7;135.3;4575.7;1069.5;7683.2
2022-04-26 04:00:00;1934.4;137.8;5265.9;1092.7;8430.8
2022-04-26 05:00:00;2111.5;148.0;5687.5;1086.2;9033.2
2022-04-26 06:00:00;2667.7;172.0;5660.9;1050.2;9550.8
2022-04-26 07:00:00;3316.0;202.9;5605.7;1069.8;10194.5
2022-04-26 08:00:00;3533.7;213.0;5517.3;1070.2;10334.2
2022-04-26 09:00:00;3428.0;208.3;5475.0;1072.4;10183.7
2022-04-26 10:00:00;3371.0;206.6;5269.1;1093.1;9939.7
2022-04-26 11:00:00;3403.6;209.6;5392.2;1125.3;10130.7
2022-04-26 12:00:00;3348.2;207.0;4956.8;1124.8;9636.8
2022-04-26 13:00:00;3240.9;201.9;4807.4;1121.5;9371.6
2022-04-26 14:00:00;3092.8;194.7;4633.5;1115.7;9036.8
2022-04-26 15:00:00;2938.4;187.3;4704.3;1109.9;8939.8
2022-04-26 16:00:00;2945.3;188.6;4841.4;1130.6;9105.8
2022-04-26 17:00:00;2916.5;186.1;5450.9;1105.2;9658.8
2022-04-26 18:00:00;3169.8;198.3;5550.8;1115.1;10034.0
2022-04-26 19:00:00;3570.7;216.7;5573.7;1112.3;10473.4
2022-04-26 20:00:00;3721.5;224.1;5605.7;1120.4;10671.7
2022-04-26 21:00:00;3523.9;214.9;5533.8;1119.9;10392.6
2022-04-26 22:00:00;3203.1;200.0;5056.4;1119.1;9578.6
2022-04-26 23:00:00;2840.7;183.2;5371.8;1119.4;9515.1
2022-04-27 00:00:00;2527.6;167.5;5223.9;1091.4;9010.4
2022-04-27 01:00:00;2389.9;160.6;5039.9;1081.6;8672.0
2022-04-27 02:00:00;2266.3;154.9;4928.4;1081.5;8431.0
2022-04-27 03:00:00;2265.6;154.0;4956.7;1062.6;8438.9
2022-04-27 04:00:00;2270.3;154.0;5407.2;1058.1;8889.7
2022-04-27 05:00:00;2403.1;281.2;5658.9;1059.4;9402.6
2022-04-27 06:00:00;2803.8;316.6;5522.2;1094.2;9736.8
2022-04-27 07:00:00;3468.1;373.9;5546.2;1135.6;10523.8
2022-04-27 08:00:00;3682.3;397.3;5473.4;1209.0;10761.9
2022-04-27 09:00:00;3526.9;384.3;5436.8;1204.1;10552.1
2022-04-27 10:00:00;3461.1;378.8;5565.5;1202.7;10608.0
2022-04-27 11:00:00;3395.8;375.1;5405.0;1221.9;10397.7
2022-04-27 12:00:00;3371.8;373.5;5135.5;1226.5;10107.3
2022-04-27 13:00:00;3283.9;364.0;4774.6;1197.7;9620.2
2022-04-27 14:00:00;3098.6;349.0;4819.0;1198.6;9465.2
2022-04-27 15:00:00;2911.8;333.7;4928.1;1196.8;9370.4
2022-04-27 16:00:00;2897.6;334.6;5175.5;1221.3;9629.1
2022-04-27 17:00:00;3010.8;343.7;4528.6;1220.3;9103.4
2022-04-27 18:00:00;3183.9;353.2;4818.0;1164.3;9519.3
2022-04-27 19:00:00;3537.9;376.0;5557.9;1091.2;10563.0
2022-04-27 20:00:00;3716.2;390.4;5558.6;1090.9;10756.1
2022-04-27 21:00:00;3520.1;375.8;4947.6;1107.2;9950.8
2022-04-27 22:00:00;3159.3;346.1;4392.9;1101.7;9000.1
2022-04-27 23:00:00;2770.8;314.1;4118.2;1096.1;8299.2
2022-04-28 00:00:00;2487.9;289.8;4054.3;1080.5;7912.5
2022-04-28 01:00:00;2348.9;278.5;3925.4;1080.2;7633.0
2022-04-28 02:00:00;2265.7;272.4;4122.6;1088.0;7748.7
2022-04-28 03:00:00;2208.7;267.5;4234.7;1084.8;7795.7
2022-04-28 04:00:00;2271.9;273.3;4519.7;1093.5;8158.5
2022-04-28 05:00:00;2397.7;265.2;4835.3;1100.3;8598.5
2022-04-28 06:00:00;2766.1;293.3;4489.3;1103.5;8652.3
2022-04-28 07:00:00;3419.5;343.6;5063.2;1113.0;9939.3
2022-04-28 08:00:00;3635.1;356.6;5115.4;1069.7;10176.9
2022-04-28 09:00:00;3457.7;343.3;4560.3;1070.4;9431.7
2022-04-28 10:00:00;3309.6;333.5;4391.7;1089.6;9124.5
2022-04-28 11:00:00;3268.2;330.6;4618.5;1093.0;9310.3
2022-04-28 12:00:00;3280.8;331.1;4419.0;1087.4;9118.3
2022-04-28 13:00:00;3217.3;328.4;4386.5;1114.6;9046.8
2022-04-28 14:00:00;3034.6;316.2;4476.7;1136.6;8964.2
2022-04-28 15:00:00;2884.5;304.1;4524.8;1127.1;8840.6
2022-04-28 16:00:00;2885.7;303.4;4641.4;1116.7;8947.2
2022-04-28 17:00:00;2895.4;302.7;5066.5;1098.3;9362.9
2022-04-28 18:00:00;3087.9;318.8;4988.1;1117.9;9512.7
2022-04-28 19:00:00;3436.2;344.4;5066.1;1107.6;9954.2
2022-04-28 20:00:00;3604.2;356.6;5281.0;1100.0;10341.7
2022-04-28 21:00:00;3443.0;345.4;5180.6;1113.8;10082.8
2022-04-28 22:00:00;3079.8;311.5;4716.8;1028.9;9137.0
2022-04-28 23:00:00;2761.4;287.6;4785.9;1032.9;8867.7
2022-04-29 00:00:00;2430.4;262.9;4568.6;1037.4;8299.2
2022-04-29 01:00:00;2321.2;253.9;4737.6;1028.0;8340.7
2022-04-29 02:00:00;2260.2;249.8;5003.8;1035.1;8548.9
2022-04-29 03:00:00;2277.9;252.8;5197.7;1056.6;8784.9
2022-04-29 04:00:00;2281.9;255.7;5019.0;1091.4;8648.0
2022-04-29 05:00:00;2374.3;172.0;5262.9;1062.5;8871.7
2022-04-29 06:00:00;2672.6;187.3;5551.2;1068.8;9479.8
2022-04-29 07:00:00;3299.2;218.5;5349.3;1065.7;9932.7
2022-04-29 08:00:00;3516.3;228.6;4965.5;1051.3;9761.7
2022-04-29 09:00:00;3317.5;219.1;4675.0;1059.6;9271.2
2022-04-29 10:00:00;3170.4;212.4;4634.4;1073.5;9090.7
2022-04-29 11:00:00;3141.8;206.1;4634.5;976.4;8958.8
2022-04-29 12:00:00;3150.2;209.4;4647.8;1032.7;9040.1
2022-04-29 13:00:00;3028.2;203.6;4506.1;1038.9;8776.8
2022-04-29 14:00:00;2865.1;198.2;4483.7;1093.8;8640.8
2022-04-29 15:00:00;2739.5;194.5;4624.5;1146.9;8705.5
2022-04-29 16:00:00;2734.2;194.2;4838.2;1145.2;8911.8
2022-04-29 17:00:00;2726.9;194.4;5253.7;1157.8;9332.8
2022-04-29 18:00:00;2834.3;200.7;5062.0;1174.8;9271.7
2022-04-29 19:00:00;3139.4;216.2;5409.6;1179.8;9944.9
2022-04-29 20:00:00;3300.8;221.3;5438.4;1120.7;10081.2
2022-04-29 21:00:00;3176.3;213.6;5008.7;1090.6;9489.2
2022-04-29 22:00:00;2844.4;197.7;4854.4;1105.7;9002.1
2022-04-29 23:00:00;2577.1;185.2;4934.2;1122.4;8818.9
2022-04-30 00:00:00;2277.7;171.3;4627.7;1144.2;8220.8
2022-04-30 01:00:00;2172.7;163.8;4412.3;1100.5;7849.4
2022-04-30 02:00:00;2071.6;158.4;4479.6;1092.9;7802.5
2022-04-30 03:00:00;1983.2;154.7;4534.4;1108.5;7780.9
2022-04-30 04:00:00;1974.5;155.0;4404.8;1123.1;7657.5
2022-04-30 05:00:00;1917.9;210.0;4884.1;1121.3;8133.4
2022-04-30 06:00:00;1976.2;215.3;5032.2;1139.0;8362.7
2022-04-30 07:00:00;2147.1;226.5;5010.3;1130.3;8514.2
2022-04-30 08:00:00;2371.8;240.8;4706.4;1112.1;8431.0
2022-04-30 09:00:00;2449.9;245.7;4182.2;1105.0;7982.8
2022-04-30 10:00:00;2453.6;244.5;3919.2;1083.7;7700.9
2022-04-30 11:00:00;2445.6;246.4;3806.5;1120.2;7618.7
2022-04-30 12:00:00;2478.0;248.0;3726.4;1110.4;7562.8
2022-04-30 13:00:00;2406.5;242.7;3258.2;1105.6;7013.1
2022-04-30 14:00:00;2139.3;225.0;3210.8;1116.3;6691.4
2022-04-30 15:00:00;2003.5;217.3;3239.8;1140.4;6601.0
2022-04-30 16:00:00;1926.6;210.9;3105.4;1124.7;6367.7
2022-04-30 17:00:00;1946.3;207.9;3156.8;1062.3;6373.3
2022-04-30 18:00:00;2051.7;214.6;3377.4;1053.2;6696.9
2022-04-30 19:00:00;2283.9;232.5;3834.6;1080.4;7431.4
2022-04-30 20:00:00;2428.1;246.2;3494.1;1134.1;7302.5
2022-04-30 21:00:00;2319.2;238.2;3151.0;1128.3;6836.7
2022-04-30 22:00:00;2061.8;219.5;2919.9;1114.6;6315.9
2022-04-30 23:00:00;1896.7;207.9;2401.8;1112.1;5618.5
2022-05-01 00:00:00;1758.3;198.8;1155.1;1118.2;4230.4
2022-05-01 01:00:00;1628.8;187.3;946.2;1081.3;3843.6
2022-05-01 02:00:00;1554.3;181.8;681.4;1076.5;3494.0
2022-05-01 03:00:00;1547.7;181.8;628.7;1082.6;3440.8
2022-05-01 04:00:00;1539.9;181.7;654.0;1089.9;3465.5
2022-05-01 05:00:00;1583.1;143.3;606.2;1085.3;3417.9
2022-05-01 06:00:00;1614.1;144.4;614.4;1074.9;3447.9
2022-05-01 07:00:00;1716.1;150.6;522.2;1086.8;3475.7
2022-05-01 08:00:00;1948.7;162.1;217.1;1068.8;3396.7
2022-05-01 09:00:00;2197.3;175.3;342.9;1065.5;3781.0
2022-05-01 10:00:00;2347.5;183.6;556.9;1070.3;4158.2
2022-05-01 11:00:00;2450.2;190.9;468.8;1103.2;4213.0
2022-05-01 12:00:00;2452.1;189.2;481.7;1069.9;4192.9
2022-05-01 13:00:00;2245.3;176.6;437.3;1042.9;3902.1
2022-05-01 14:00:00;2045.5;165.3;440.0;1031.1;3682.0
2022-05-01 15:00:00;1889.0;156.3;457.0;1021.7;3524.0
2022-05-01 16:00:00;1788.5;151.1;850.9;1024.2;3814.7
2022-05-01 17:00:00;1792.3;151.4;1090.6;1026.0;4060.3
2022-05-01 18:00:00;1958.3;160.7;1547.7;1033.1;4699.8
2022-05-01 19:00:00;2237.4;175.7;1759.4;1034.2;5206.7
2022-05-01 20:00:00;2327.4;182.1;1904.9;1062.0;5476.4
2022-05-01 21:00:00;2236.1;176.7;1892.6;1053.7;5359.1
2022-05-01 22:00:00;2061.3;167.7;1798.7;1060.7;5088.4
2022-05-01 23:00:00;1911.4;161.0;1764.6;1086.5;4923.5
2022-05-02 00:00:00;1848.0;154.1;1904.3;1021.7;4928.0
2022-05-02 01:00:00;1828.3;146.4;1815.8;896.5;4686.9
2022-05-02 02:00:00;1761.4;143.3;1709.6;907.2;4521.6
2022-05-02 03:00:00;1763.2;142.4;1794.4;887.5;4587.5
2022-05-02 04:00:00;1853.7;146.5;1796.4;874.2;4670.9
2022-05-02 05:00:00;2008.5;164.2;1974.7;833.4;4980.8
2022-05-02 06:00:00;2482.6;192.0;1969.9;839.6;5484.2
2022-05-02 07:00:00;3109.3;227.8;2167.4;831.6;6336.1
2022-05-02 08:00:00;3299.4;238.5;2313.1;827.6;6678.7
2022-05-02 09:00:00;3194.3;232.1;2510.6;822.5;6759.6
2022-05-02 10:00:00;3145.2;227.1;2539.7;784.5;6696.4
2022-05-02 11:00:00;3143.0;228.0;2527.1;801.5;6699.6
2022-05-02 12:00:00;3163.2;228.7;2443.3;794.6;6629.9
2022-05-02 13:00:00;3095.9;223.8;2234.4;775.7;6329.8
2022-05-02 14:00:00;2947.8;216.1;2104.5;791.1;6059.4
2022-05-02 15:00:00;2799.4;206.6;1990.5;775.9;5772.3
2022-05-02 16:00:00;2755.9;203.7;2004.6;769.5;5733.8
2022-05-02 17:00:00;2753.9;203.7;2127.5;770.5;5855.6
2022-05-02 18:00:00;2890.5;211.4;2452.3;767.8;6322.1
2022-05-02 19:00:00;3316.2;236.0;2571.0;767.4;6890.7
2022-05-02 20:00:00;3494.4;248.2;2561.7;800.6;7104.9
2022-05-02 21:00:00;3349.1;240.7;2573.3;815.6;6978.6
2022-05-02 22:00:00;3009.0;221.2;2522.0;818.6;6570.8
2022-05-02 23:00:00;2678.0;203.0;2308.6;834.0;6023.7
2022-05-03 00:00:00;2392.9;185.6;2105.9;819.0;5503.5
2022-05-03 01:00:00;2299.9;180.5;2381.6;823.9;5685.9
2022-05-03 02:00:00;2174.5;173.8;2409.8;832.6;5590.8
2022-05-03 03:00:00;2213.4;178.9;2746.6;882.8;6021.7
2022-05-03 04:00:00;2242.0;182.6;2763.7;918.2;6106.6
2022-05-03 05:00:00;2312.1;246.6;2967.8;936.2;6462.6
2022-05-03 06:00:00;2650.8;272.5;3356.8;939.4;7219.6
2022-05-03 07:00:00;3316.6;323.0;3152.3;939.0;7730.9
2022-05-03 08:00:00;3484.8;335.7;3276.7;937.9;8035.2
2022-05-03 09:00:00;3290.7;321.6;3167.3;946.8;7726.4
2022-05-03 10:00:00;3198.9;311.9;3291.4;910.2;7712.5
2022-05-03 11:00:00;3188.1;311.4;3305.6;914.2;7719.3
2022-05-03 12:00:00;3201.6;311.0;3192.3;895.1;7599.9
2022-05-03 13:00:00;3126.2;305.4;3245.6;897.6;7574.9
2022-05-03 14:00:00;2974.0;294.6;3162.2;907.0;7337.7
2022-05-03 15:00:00;2856.4;285.4;3166.1;904.1;7212.1
2022-05-03 16:00:00;2787.2;279.8;3083.8;899.3;7050.1
2022-05-03 17:00:00;2839.2;283.6;3179.2;897.1;7199.1
2022-05-03 18:00:00;3082.4;305.3;3159.0;939.3;7485.9
2022-05-03 19:00:00;3450.5;334.9;3281.5;961.2;8028.1
2022-05-03 20:00:00;3580.4;347.6;3313.6;999.5;8241.2
2022-05-03 21:00:00;3392.0;334.5;3147.5;1014.7;7888.7
2022-05-03 22:00:00;3039.8;307.0;2884.2;1004.7;7235.7
2022-05-03 23:00:00;2711.7;282.2;3278.4;1006.4;7278.7
2022-05-04 00:00:00;2466.2;264.9;3001.3;1023.0;6755.4
2022-05-04 01:00:00;2343.5;252.6;3014.9;984.3;6595.3
2022-05-04 02:00:00;2307.6;251.4;3219.2;1004.9;6783.1
2022-05-04 03:00:00;2309.7;255.7;3226.2;1059.0;6850.6
2022-05-04 04:00:00;2293.1;254.7;3296.7;1061.8;6906.2
2022-05-04 05:00:00;2413.0;213.1;3209.1;1069.0;6904.3
2022-05-04 06:00:00;2736.8;234.4;3312.7;1093.3;7377.3
2022-05-04 07:00:00;3365.6;272.9;3328.8;1093.6;8060.9
2022-05-04 08:00:00;3545.3;284.2;3299.8;1098.3;8227.6
2022-05-04 09:00:00;3410.5;275.3;3280.3;1087.0;8053.1
2022-05-04 10:00:00;3343.9;271.8;3020.9;1096.2;7732.7
2022-05-04 11:00:00;3305.9;269.7;3285.9;1100.5;7962.1
2022-05-04 12:00:00;3295.1;268.9;3262.8;1097.8;7924.6
2022-05-04 13:00:00;3220.8;264.6;3321.1;1102.6;7909.2
2022-05-04 14:00:00;3040.0;254.5;3080.2;1117.8;7492.4
2022-05-04 15:00:00;2917.5;246.9;3209.6;1116.5;7490.5
2022-05-04 16:00:00;2889.4;245.7;3181.3;1124.8;7441.1
2022-05-04 17:00:00;2889.7;244.9;3252.1;1110.9;7497.6
2022-05-04 18:00:00;3009.8;252.2;3195.0;1110.5;7567.5
2022-05-04 19:00:00;3404.9;276.6;3287.4;1113.4;8082.3
2022-05-04 20:00:00;3565.0;286.8;3324.9;1121.4;8298.0
2022-05-04 21:00:00;3381.1;274.6;3301.7;1105.4;8062.9
2022-05-04 22:00:00;2993.4;250.5;3315.4;1098.7;7658.0
2022-05-04 23:00:00;2737.0;235.5;3259.4;1110.5;7342.5
2022-05-05 00:00:00;2442.4;215.0;3060.4;1069.9;6787.7
2022-05-05 01:00:00;2331.4;205.2;2803.6;1021.3;6361.5
2022-05-05 02:00:00;2245.6;198.4;2504.0;996.4;5944.5
2022-05-05 03:00:00;2249.6;198.3;2451.7;990.2;5889.8
2022-05-05 04:00:00;2238.6;198.7;2580.6;1007.7;6025.6
2022-05-05 05:00:00;2314.0;165.7;2594.6;1030.2;6104.5
2022-05-05 06:00:00;2668.4;183.3;2573.9;1031.8;6457.3
2022-05-05 07:00:00;3295.4;214.0;2570.7;1024.5;7104.6
2022-05-05 08:00:00;3443.0;220.9;2567.1;1016.4;7247.4
2022-05-05 09:00:00;3308.3;213.8;2528.8;1007.1;7058.0
2022-05-05 10:00:00;3179.3;207.5;2539.8;1009.5;6936.2
2022-05-05 11:00:00;3151.2;206.3;2545.3;1012.1;6914.9
2022-05-05 12:00:00;3170.7;206.3;2446.5;993.3;6816.8
2022-05-05 13:00:00;3064.7;200.4;2319.0;980.6;6564.8
2022-05-05 14:00:00;2916.6;193.7;2042.7;992.7;6145.6
2022-05-05 15:00:00;2812.7;189.0;2173.9;1001.4;6177.0
2022-05-05 16:00:00;2759.9;186.2;2667.2;998.6;6612.0
2022-05-05 17:00:00;2750.3;185.5;2504.7;993.0;6433.5
2022-05-05 18:00:00;2882.9;191.8;2833.8;989.6;6898.1
2022-05-05 19:00:00;3283.0;212.7;2936.4;1009.7;7441.7
2022-05-05 20:00:00;3484.3;225.1;2883.6;1059.9;7652.8
2022-05-05 21:00:00;3318.2;217.2;2540.2;1065.9;7141.5
2022-05-05 22:00:00;3020.9;202.4;2532.3;1064.2;6819.9
2022-05-05 23:00:00;2725.5;187.7;2549.3;1063.7;6526.1
2022-05-06 00:00:00;2464.8;175.3;2560.6;1073.2;6273.9
2022-05-06 01:00:00;2352.7;168.9;2567.3;1057.1;6146.0
2022-05-06 02:00:00;2271.2;166.0;2584.6;1078.9;6100.7
2022-05-06 03:00:00;2305.9;168.1;2561.5;1088.1;6123.6
2022-05-06 04:00:00;2319.5;167.5;2577.0;1061.1;6125.0
2022-05-06 05:00:00;2394.6;159.6;2579.3;1058.2;6191.8
2022-05-06 06:00:00;2628.9;170.6;2583.2;1062.1;6444.8
2022-05-06 07:00:00;3189.3;197.5;2556.4;1083.4;7026.5
2022-05-06 08:00:00;3378.3;205.7;2561.5;1073.6;7219.2
2022-05-06 09:00:00;3260.8;200.0;2541.6;1066.6;7068.9
2022-05-06 10:00:00;3131.3;195.3;2535.4;1095.1;6957.1
2022-05-06 11:00:00;3164.8;197.9;2463.5;1118.2;6944.4
2022-05-06 12:00:00;3130.9;194.8;2411.3;1084.1;6821.0
2022-05-06 13:00:00;3026.7;189.2;2330.1;1067.0;6613.0
2022-05-06 14:00:00;2855.9;181.5;1828.7;1072.1;5938.2
2022-05-06 15:00:00;2733.9;175.2;1842.5;1057.4;5809.0
2022-05-06 16:00:00;2663.9;172.1;1799.7;1061.0;5696.7
2022-05-06 17:00:00;2694.2;174.5;1826.6;1081.8;5777.1
2022-05-06 18:00:00;2800.8;179.6;2731.3;1085.6;6797.3
2022-05-06 19:00:00;3058.5;191.9;2968.2;1093.7;7312.3
2022-05-06 20:00:00;3249.1;203.0;2918.9;1143.2;7514.1
2022-05-06 21:00:00;3128.3;197.9;2949.1;1153.3;7428.6
2022-05-06 22:00:00;2824.6;184.2;2633.3;1162.1;6804.3
2022-05-06 23:00:00;2555.8;173.6;2542.5;1201.4;6473.4
2022-05-07 00:00:00;2259.5;162.5;2529.3;1257.7;6209.1
2022-05-07 01:00:00;2155.6;155.5;2536.1;1210.0;6057.2
2022-05-07 02:00:00;2080.0;146.6;2556.2;1092.6;5875.4
2022-05-07 03:00:00;2039.9;143.6;2554.2;1066.5;5804.3
2022-05-07 04:00:00;1999.0;141.5;2563.0;1063.1;5766.5
2022-05-07 05:00:00;1916.0;145.7;2561.3;1066.7;5689.6
2022-05-07 06:00:00;1947.7;147.4;2553.1;1069.4;5717.6
2022-05-07 07:00:00;2119.0;155.9;2549.6;1073.2;5897.7
2022-05-07 08:00:00;2323.2;165.2;2539.9;1060.1;6088.4
2022-05-07 09:00:00;2438.9;169.2;2272.7;1024.9;5905.7
2022-05-07 10:00:00;2437.3;167.6;2131.7;993.8;5730.3
2022-05-07 11:00:00;2479.3;171.5;2067.1;1032.5;5750.5
2022-05-07 12:00:00;2517.9;174.6;2170.9;1056.2;5919.5
2022-05-07 13:00:00;2389.3;169.6;1805.3;1083.3;5447.4
2022-05-07 14:00:00;2169.1;156.8;1886.8;1041.4;5254.1
2022-05-07 15:00:00;2010.0;146.9;1832.2;998.3;4987.4
2022-05-07 16:00:00;1942.3;144.5;1883.1;1016.4;4986.4
2022-05-07 17:00:00;1967.2;145.8;1844.0;1019.0;4976.0
2022-05-07 18:00:00;2073.4;153.0;2362.4;1058.6;5647.3
2022-05-07 19:00:00;2270.8;162.9;2533.6;1064.7;6031.9
2022-05-07 20:00:00;2374.3;168.0;2547.5;1065.6;6155.5
2022-05-07 21:00:00;2270.2;163.0;2535.1;1066.5;6034.7
2022-05-07 22:00:00;2009.5;150.4;2542.1;1069.9;5771.8
2022-05-07 23:00:00;1843.8;142.6;1599.5;1075.7;4661.7
2022-05-08 00:00:00;1694.5;135.6;878.1;1081.9;3790.2
2022-05-08 01:00:00;1615.7;130.2;470.5;1051.0;3267.4
2022-05-08 02:00:00;1561.4;125.9;444.2;1015.9;3147.4
2022-05-08 03:00:00;1529.0;124.1;641.3;1011.4;3305.8
2022-05-08 04:00:00;1516.5;124.4;572.6;1030.0;3243.4
2022-05-08 05:00:00;1525.6;133.3;442.0;1024.6;3125.5
2022-05-08 06:00:00;1574.5;135.5;437.6;1016.8;3164.3
2022-05-08 07:00:00;1679.0;140.9;437.0;1016.5;3273.4
2022-05-08 08:00:00;1843.3;148.8;436.3;1003.5;3431.9
2022-05-08 09:00:00;2035.5;158.3;434.6;993.4;3621.9
2022-05-08 10:00:00;2153.6;164.8;434.0;998.3;3750.7
2022-05-08 11:00:00;2217.4;169.3;432.5;1022.0;3841.3
2022-05-08 12:00:00;2278.9;173.0;431.3;1030.9;3914.0
2022-05-08 13:00:00;2134.2;164.0;557.7;1003.5;3859.4
2022-05-08 14:00:00;1967.3;154.6;605.7;989.7;3717.2
2022-05-08 15:00:00;1799.9;145.9;647.9;991.1;3584.8
2022-05-08 16:00:00;1738.5;142.4;809.0;984.6;3674.5
2022-05-08 17:00:00;1747.5;142.7;826.5;982.8;3699.5
